TIC ID,TOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Planet Num,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM RA (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Sectors,Date TOI Created (UTC),Date TOI Modified (UTC),Comments
94986319,421.01,1,4,1,5,4,4,4,PC,,9.2159996,0.017,,2,spoc,05:27:24.79,-14:16:36.29,-33.69,2,54.18,2,2458440.131101,.000789,16.068919,0.000422,2.682681,0.069954,3.217076,0.065166,2958.651255,2958.651255,6.445067,6.447638,74.824872,750.120865,47.17796,89.442101,,5718,189,4.3565798,2.00367,1.10966,1.10966,"5,6",2019-01-31 16:53:30,2019-05-17 16:00:02,"CPC"
179034327,444.01,1,4,1,1,4,4,4,PC,,9.073,0.036,,1,spoc,04:16:44.2,-26:45:57.18,-27,8,-117,8,2458417.604138,.001868,17.96347,0.001435,3.895213,0.193377,1.397295,0.100663,1286.128582,1286.128582,3.053783,.725682,27.357399,583.295266,12.197445,59.7729,5.3852501,5229,183,4.5542898,.42466301,.82642502,.16801199,"4,5",2019-01-31 16:53:30,2019-05-17 16:00:02,
122613513,279.01,1,4,1,2,4,4,4,PC,,10.475,0.018,,1,spoc,02:44:45.23,-32:12:39.74,-9.512,0.617,-30.813,0.906,2458388.370019,.00225,11.494122,0.000968,2.4156,0.30102,1.711422,0.12687,1575.036131,1575.036131,3.225623,1.125286,21.611738,549.910705,12.318772,73.044678,2.3592701,4140,171,4.4633198,.44014299,.78223401,.166067,"3,4",2018-11-30 23:29:43,2019-05-17 16:00:02,
219253008,268.01,3,4,3,3,4,4,4,PC,,9.6000004,0.05,,1,spoc,04:23:39.84,-53:51:03.43,-21.175,0.184,1.814,0.224,2458385.127289,.000967,5.066148,0.000107,6.157278,0.07615,2.100114,0.03942,1932.407299,1932.407299,12.532709,2.043398,2379.984653,1781.40755,41.065517,305.30463,19.0452,5868,190,3.5732701,.34368601,2.78984,.44972801,"3,4,5",2018-11-30 22:06:24,2019-05-17 16:00:02,
220479565,269.01,3,4,3,3,4,4,4,PC,,12.27,0.018,,1,spoc,05:03:23.11,-54:10:39.74,24.58,3.403,-118.703,3.403,2458381.846933,.000863,3.697675,0.000049,0.876424,0.169948,5.184554,0.249762,4763.767863,4763.767863,7.103697,1.746575,69.181652,735.558947,20.60312,,,3607,,,,,,"3,4,5,6",2018-11-30 22:06:24,2019-05-17 16:00:02,
259377017,270.01,1,4,1,1,4,4,4,PC,,10.416,0.04,,3,spoc,04:33:39.71,-51:57:22.21,91.43,2,-282.18,2,2458383.842444,.000601,5.660182,0.000068,1.640464,0.087817,4.272188,0.090846,3927.099359,3927.099359,2.616094,.484846,11.0601,465.114106,41.599045,44.959866,,3551,74,4.8398199,.382963,.41499999,.068000004,"3,4,5",2018-11-30 22:06:24,2019-05-17 16:00:02,
259377017,270.02,1,4,1,1,4,4,4,PC,,10.416,0.04,,3,spoc,04:33:39.71,-51:57:22.21,91.43,2,-282.18,2,2458389.677602,.000899,11.380259,0.000242,2.128046,0.143122,3.461592,0.107851,3183.166685,3183.166685,2.35486,.478431,4.35843,368.512545,32.336864,44.959866,,3551,74,4.8398199,.382963,.41499999,.068000004,"3,4,5",2018-11-30 22:06:24,2019-05-17 16:00:02,
259377017,270.03,1,4,1,1,4,4,4,PC,,10.416,0.04,,3,spoc,04:33:39.71,-51:57:22.21,91.43,2,-282.18,2,2458383.732364,.001651,3.360137,0.000121,1.393345,0.48356,1.045204,0.088644,962.205101,962.205101,1.297578,1.412756,22.167851,553.414648,14.305143,44.959866,,3551,74,4.8398199,.382963,.41499999,.068000004,"3,4,5",2018-11-30 22:06:24,2019-05-17 16:00:02,
259511357,271.01,1,5,5,1,4,4,4,PC,,8.4119997,0.021,,1,spoc,04:43:06.12,-50:13:10.14,33.12,0.051,38.371,0.057,2458382.228163,.001019,2.476082,0.000056,1.050608,0.1897,0.416361,0.025687,383.409029,383.409029,2.441117,1.540949,1219.413517,1507.15355,16.439299,85.251137,7.3818498,6025,192,4.3313498,.38705501,1.19508,.21796501,"3,4,5",2018-11-30 22:06:25,2019-05-17 16:00:02,"CPC"
77951245,450.01,1,4,1,3,4,4,4,PC,,12.375,0.018,,1,spoc,05:16:01.22,-31:24:45.7,35.384,2.418,0.354,2.418,2458443.168542,.000333,10.714754,0.000131,2.054004,0.032468,63.617151,0.887528,56910.000915,56910.000915,34.688364,14.093402,8.606195,436.840152,110.893036,,,3054,,,,,,"5,6",2019-01-31 16:53:30,2019-05-17 16:00:02,"Star likely to be small"
153077621,454.01,1,4,1,1,4,4,4,PC,,8.0979996,0.054,,1,spoc,03:18:38.73,-42:38:31.5,-47.842,0.049,6.157,0.055,2458396.13833,.002652,18.082556,0.001591,2.280524,0.095775,9.410908,0.571191,8630.309682,8630.309682,3.344451,.894839,1.205262,267.23304,28.491219,78.960625,2.5195301,6849,203,4.5494699,.322914,1.07125,.118584,"3,4",2019-01-31 17:54:47,2019-05-17 16:00:02,
219345200,706.01,3,4,3,3,4,4,4,PC,,8.342,0.017,,1,spoc,04:59:00.63,-49:44:10.23,64.755,0.604,-27.242,0.676,2458434.907956,.002932,,,4.430998,0.450059,0.64084,0.056318,590.061369,590.061369,3.965048,1.244755,98.606676,803.704368,44.79472,94.099937,3.42854,5709.6001,57,3.53,.079999998,1.58004,.148321,"4,5,6",2019-04-30 13:04:28,2019-05-17 16:00:02,"single transit"
55383975,694.01,3,4,3,3,4,4,4,PC,,11.228,0.018,,1,spoc,05:09:32.06,-64:01:33.91,5.001,1.198,25.06,1.199,2458366.770735,.001654,48.05216,0.001034,4.453456,0.068306,16.23514,0.186393,14841.874013,14841.874013,12.403848,1.909471,10.448388,458.545115,85.15859,207.642,,5354.96,44.8088,4.45894,.121106,.97148299,.149039,"1,4,5,6",2019-04-30 13:04:27,2019-05-17 16:00:02,"likely gas giant"
77156829,696.01,1,4,1,1,4,4,4,PC,,10.51,0.06,,2,spoc,04:32:42.61,-39:47:11.29,241.28,2,-966.6,2,2458411.473809,.001021,0.860233,0.000033,0.54654,0.217799,0.696466,0.080529,641.263125,641.263125,1.071212,.403654,102.441943,811.407843,9.965629,39.373135,,3450,111,4.89044,.49211699,.361,.075999998,"4,5",2019-04-30 13:04:27,2019-05-17 16:00:02,
77156829,696.02,1,4,1,1,4,4,4,PC,,10.51,0.06,,2,spoc,04:32:42.61,-39:47:11.29,241.28,2,-966.6,2,2458414.75937,.003208,14.775648,0.001527,1.421274,1.192938,1.140099,0.215253,1049.518715,1049.518715,1.175902,3.022455,2.311554,314.48196,7.61566,39.373135,,3450,111,4.89044,.49211699,.361,.075999998,"4,5",2019-04-30 13:04:27,2019-05-17 16:00:02,
77253676,697.01,1,4,1,1,4,4,4,PC,,9.3039999,0.02,,1,spoc,04:38:49.01,-36:40:52.78,28.071,0.567,24.363,0.759,2458418.928996,.005496,8.607221,0.001586,3.316829,0.619807,0.506636,0.04987,466.519878,466.519878,2.234043,1.949939,125.289328,853.29317,9.783715,92.028839,3.1504099,5447,185,4.3997102,.269972,1.01952,.121245,"4,5",2019-04-30 13:04:27,2019-05-17 16:00:02,"possible super-Earth"
149302744,699.01,1,4,1,1,4,4,4,PC,,9.8000002,0.018,,2,spoc,05:33:31.74,-62:06:32.49,-7.133,0.966,21.855,0.877,2458332.57301,.004187,14.800921,0.000874,3.568578,0.691251,0.408578,0.0476,376.243025,376.243025,2.689871,1.847615,195.330002,953.480879,8.646706,178.63332,13.7334,6138.6001,54,4.0700002,.11,1.34075,.172545,"1,2,3,4,5,6",2019-04-30 13:04:27,2019-05-17 16:00:02,"some activity in difference image sector to sector on 149302756"
149302744,699.02,1,4,1,1,4,4,4,PC,,9.8000002,0.018,,2,spoc,05:33:31.74,-62:06:32.49,-7.133,0.966,21.855,0.877,2458358.895925,.007484,33.621112,0.004027,5.121985,1.338506,0.358062,0.04887,329.732519,329.732519,2.481645,2.995269,65.414069,725.333174,7.619083,178.63332,13.7334,6138.6001,54,4.0700002,.11,1.34075,.172545,"1,2,3,4,5,6",2019-04-30 13:04:27,2019-05-17 16:00:02,"some activity in difference image sector to sector on 149302756"
150428135,700.01,2,4,2,2,4,4,4,PC,,10.875,0.017,,2,spoc,06:28:22.98,-65:34:43.09,-103.058,4.199,161.978,4.199,2458340.087963,.001371,16.051165,0.000225,1.249503,0.190612,2.939758,0.164263,2703.954727,2703.954727,5.467473,1.100926,8.484332,435.285468,15.301817,,,3482,,,,,,"1,3,4,5,6",2019-04-30 13:04:28,2019-05-17 16:00:02,"GAIA plx = 32.098 indicating an M dwarf"
150428135,700.02,2,4,2,2,4,4,4,PC,,10.875,0.017,,2,spoc,06:28:22.98,-65:34:43.09,-103.058,4.199,161.978,4.199,2458330.474463,.006936,37.424812,0.002622,3.282715,1.373078,0.783602,0.127886,721.463501,721.463501,2.685352,4.54048,2.744186,328.263913,7.38723,,,3482,,,,,,"1,3,4,5,6",2019-04-30 13:04:28,2019-05-17 16:00:02,"roughly 2:1 period ratio but not close enough; GAIA parallax indicates M dwarf host; low SNR"
167342439,707.01,1,4,1,1,4,4,4,PC,,10.059,0.018,,1,spoc,06:34:55.1,-67:32:14.18,-14.636,0.668,-10.508,0.911,2458345.517315,.005912,52.80913,0.008226,5.779867,0.887378,0.711106,0.083438,654.738752,654.738752,2.644564,1.726623,9.923115,452.670039,8.542225,128.69803,6.6796498,5409.2202,41.771099,4.4622898,.115388,1.03016,.107061,"1,2,3,4,5,6",2019-04-30 13:04:28,2019-05-17 16:00:02,"only two transits"
237928815,703.01,1,4,1,1,4,4,4,PC,,10.178,0.018,,2,spoc,03:51:59.96,-59:52:56.81,30.262,2.657,33.056,2.697,2458356.925163,.002918,8.672898,0.000512,2.830063,0.502227,0.767111,0.075372,706.285402,706.285402,2.313787,1.498072,83.725132,771.496055,9.732352,111.85562,8.9855499,5384,185,4.5475798,.36899701,.85230398,.14766499,"2,4",2019-04-30 13:04:28,2019-05-17 16:00:02,
237928815,703.02,1,4,1,1,4,4,4,PC,,10.178,0.018,,2,spoc,03:51:59.96,-59:52:56.81,30.262,2.657,33.056,2.697,2458370.31152,.0041,45.11997,0.005924,3.672899,0.842137,0.914442,0.127447,841.877384,841.877384,2.479501,2.229857,9.287877,445.244805,7.428361,111.85562,8.9855499,5384,185,4.5475798,.36899701,.85230398,.14766499,"2,4",2019-04-30 13:04:28,2019-05-17 16:00:02,"only two transits"
260004324,704.01,1,4,1,1,4,4,4,PC,,10.089,0.04,,1,spoc,06:04:21.56,-55:18:41.71,681.785,0.181,342.203,0.157,2458327.418439,.001957,3.81426,0.000099,1.465153,0.554088,0.516731,0.053533,475.813208,475.813208,1.116355,1.7255,25.239659,571.663707,10.778132,41.22636,.34516099,3625,69,4.7999601,.12928601,.486,.028999999,"1,2,3,4,5",2019-04-30 13:04:28,2019-05-17 16:00:02,
391904697,705.01,2,4,2,2,4,4,4,PC,,11.433,0.018,,1,spoc,07:05:54.52,-72:33:31.56,,,,,2458352.129106,.007245,47.024273,0.005561,5.87434,0.790289,1.342921,0.162454,1236.111765,1236.111765,2.533646,1.172353,5.76613,395.221772,8.048983,250.388,,5249.1802,43.863499,4.6836901,.119192,.72134799,.100134,"1,2,3,4,5,6",2019-04-30 13:04:30,2019-05-17 16:00:02,"marginal"
396720998,709.01,3,4,3,3,4,4,4,PC,,14.221,0.053,,1,spoc,04:22:37.27,-54:08:49.87,,,,,2458392.818675,.00158,32.379584,0.001156,4.147055,0.09237,66.736581,2.00952,59615.70453,59615.70453,3.920874,.066923,4851.409707,2128.564123,45.851597,,,50000,,5.8027601,,.147,,"3,4,5",2019-04-30 13:04:30,2019-05-17 16:00:02,"Gaia DR2 Teff = 8583 K so planet might be too big; host is apparently a hot subdwarf."
278683844,119.01,1,5,5,5,4,1,4,PC,,9.2340002,0.018,,2,spoc,06:36:57.22,-58:00:58.05,51.559,0.214,-205.527,0.213,2458327.615791,.002023,5.541143,0.000132,3.03471,0.132389,0.679699,0.032176,625.829742,625.829742,2.468596,.314115,140.124869,877.502889,20.64339,66.169197,1.59949,5332,184,4.56429,.272717,.82976198,.100432,"1,2,3,4,5,6",2018-08-30 14:18:00,2019-05-17 16:00:02,"CPC"
272086159,176.01,3,5,5,3,4,4,4,PC,,13.404,0.04,,1,spoc,07:40:00.81,-72:12:27.87,7.37,2,477.3,2,2458363.043768,.00044,16.155373,0.000103,1.556705,0.037499,80.224553,1.764459,71225.723174,71225.723174,10.424281,7.728964,1.187899,266.265316,49.630848,103.02099,,3276,63,4.9779,.405074,.27399999,.046999998,"2,3,4,5,6",2018-10-11 19:07:06,2019-05-17 16:00:02,
29781292,282.01,1,4,1,2,4,4,4,PC,,8.9320002,0.017,,3,spoc,04:20:57.19,-68:06:09.67,22.186,0.103,-10.348,0.125,2458337.21315,.002972,56.004418,0.002334,8.998564,0.295523,0.825528,0.03354,760.050103,760.050103,4.027322,.604955,30.653836,600.123946,22.357943,135.68727,6.8354201,6321,196,4.22436,.295755,1.4284,.16958401,"1,2,3,4,5,6",2018-12-04 21:47:32,2019-05-17 16:00:02,"CPC"
425997655,174.04,1,4,1,2,4,4,4,PC,,8.6968699,0.018,,4,spoc,03:41:50.17,-62:46:02.14,-102.403,0.107,-44.049,0.124,2458326.0332,.003027,3.975995,0.00021,1.560981,0.192923,0.189425,0.024035,174.45126,174.45126,.990529,1.111368,177.146417,930.471001,7.80942,,,4813,111,4.3800001,.20999999,.73439199,.0824963,"1,2,3,4",2018-12-04 21:48:53,2019-05-17 16:00:02,"low MES"
425997655,174.03,1,4,1,2,4,4,4,PC,,8.6968699,0.018,,4,spoc,03:41:50.17,-62:46:02.14,-102.403,0.107,-44.049,0.124,2458335.751351,.003668,12.160999,0.000985,2.902685,0.441298,0.339315,0.043887,312.472088,312.472088,1.329708,1.221559,39.899533,641.005422,8.132967,,,4813,111,4.3800001,.20999999,.73439199,.0824963,"1,2,3,4",2018-12-04 21:48:53,2019-05-17 16:00:02,"low MES"
382626661,283.01,1,4,1,2,4,4,4,PC,,9.6490002,0.019,,1,spoc,07:54:16.64,-65:26:29.34,-27.341,1.062,15.256,1.493,2458333.478009,.002495,17.617101,0.000529,3.811255,0.396812,0.750457,0.042264,690.957812,690.957812,1.973002,.945919,23.376285,560.807254,15.622452,75.162247,1.6414,5250,183,4.6417599,.27593401,.749668,.093479604,"1,2,3,4,5,6",2018-12-04 21:48:51,2019-05-17 16:00:02,"VPC"
150030205,286.01,2,5,5,2,4,4,4,PC,,9.0760002,0.018,,2,spoc,06:03:56.22,-60:39:58.8,76.348,0.924,-3.007,0.703,2458327.820352,.002289,4.511594,0.000135,1.873813,0.304543,0.292052,0.027841,268.954087,268.954087,1.330181,1.696746,166.266216,915.842415,10.884419,59.017715,1.37701,5245,183,4.5766602,.27213001,.80739498,.097991899,"1,2,3,4,5",2018-12-04 21:47:53,2019-05-17 16:00:02,"CPC"
153065527,406.01,1,4,1,1,4,4,4,PC,,11.222,0.04,,1,spoc,03:17:02.98,-42:14:32.38,39.43,2,-415.87,2,2458388.56838,.002362,13.173838,0.001285,2.044853,0.465681,2.300945,0.20823,2117.004715,2117.004715,1.430284,.736514,1.994074,303.078458,12.478295,44.065922,,3349,63,4.94138,.395255,.30899999,.052000001,"3,4",2019-01-16 19:24:29,2019-05-17 16:00:02,
100990000,411.01,1,4,1,1,4,4,4,PC,,7.7399998,0.019,,2,spoc,03:39:16.69,-42:45:46.84,-51.597,0.061,-110.555,0.067,2458386.191961,.002175,9.571576,0.000721,3.641579,0.312774,0.425407,0.029546,391.737902,391.737902,2.31812,.776367,187.290358,943.514556,12.336212,61.333099,1.4428101,6101,193,4.3877401,.262054,1.13529,.125965,"3,4",2019-01-16 19:24:29,2019-05-17 16:00:02,"CPC"
100990000,411.02,1,4,1,1,4,4,4,PC,,7.7399998,0.019,,2,spoc,03:39:16.69,-42:45:46.84,-51.597,0.061,-110.555,0.067,2458385.730697,.00415,4.040051,0.000633,3.228516,0.316352,0.180672,0.017486,166.390795,166.390795,1.566935,.545492,591.531085,1257.807392,8.785104,61.333099,1.4428101,6101,193,4.3877401,.262054,1.13529,.125965,"3,4",2019-02-08 18:54:05,2019-05-17 16:00:02,"PPC"
100608026,475.01,1,4,1,4,4,2,4,PC,,10.773,0.018,,1,spoc,05:46:59.6,-32:31:57.22,65.72,2,125.86,2,2458442.49202,.003881,8.259618,0.001151,2.557065,0.301334,1.645311,0.14403,1514.240261,1514.240261,2.962175,.433395,23.617933,562.250981,12.239309,,,4105,171,4.6001501,.22482499,.66540599,.063972197,"5,6",2019-02-22 14:51:22,2019-05-17 16:00:02,
350618622,201.01,1,4,1,3,4,4,4,PC,,8.566,0.02,,1,spoc,05:49:36.43,-54:54:37.56,8.184,0.094,66.856,0.091,2458376.052045,.000517,52.978306,0.000371,4.824823,0.033026,6.869578,0.058033,6307.14075,6307.14075,12.691062,1.271862,30.41964,598.974409,126.27383,112.52911,4.76753,6461.7998,83,4.3499999,.16,1.47856,.14791299,"1,2,3,4,5,6",2018-10-22 18:35:38,2019-05-17 16:00:02,"single transit turned 53 day PC"
55650590,206.01,1,5,5,1,4,4,4,PC,,12.472,0.036,,1,spoc,04:54:56.93,-62:31:20.53,,,,,2458325.542258,.000541,0.73632,0.000008,0.564138,0.230347,1.584003,0.141228,1457.856751,1457.856751,4.036484,2.774835,446.901297,1172.661463,14.420712,,,3358,,,,,,"1,2,3,4,5,6",2018-10-22 18:34:58,2019-05-17 16:00:02,
309791156,533.01,1,4,1,3,4,4,4,PC,,10.889,0.018,,1,spoc,05:20:13.17,-62:38:46.25,15.665,1.209,-31.684,1.209,2458332.693449,.003221,19.572834,0.000567,4.240141,0.382361,1.87112,0.104995,1721.880955,1721.880955,4.621609,1.699425,31.419823,603.838337,14.861218,,,4666.1001,64,4.23,.12,1.1335,.18543001,"1,5,6",2019-02-26 17:36:58,2019-05-17 16:00:02,
278683844,119.02,4,5,5,5,4,4,4,PC,,9.2340002,0.018,,2,spoc,06:36:57.22,-58:00:58.05,51.559,0.214,-205.527,0.213,2458328.046392,.002725,10.691543,0.000362,3.228321,0.415448,0.586885,0.043266,540.395062,540.395062,1.935791,1.243667,58.334729,704.857857,13.253164,66.169197,1.59949,5332,184,4.56429,.272717,.82976198,.100432,"1,2,3,4,5,6",2018-10-19 23:49:46,2019-05-17 16:00:02,"CPC"
425997655,174.02,1,4,1,5,4,4,4,PC,CP,8.6968699,0.018,,4,spoc,03:41:50.17,-62:46:02.14,-102.403,0.107,-44.049,0.124,2458340.303919,.00224,29.796715,0.001249,2.945885,0.34046,0.693793,0.045825,638.80257,638.80257,1.836502,1.229716,12.079129,475.476056,14.497121,,,4813,111,4.3800001,.20999999,.73439199,.0824963,"1,2,3,4",2018-10-19 23:49:47,2019-05-17 16:00:02,"HD 23472 c"
44737596,552.01,3,4,3,3,4,4,4,PC,,13.787,0.017,,1,spoc,04:03:47.85,-25:24:32.12,13.372,2.191,-2.093,2.191,2458413.062549,.000959,2.788503,0.000089,1.858717,0.074685,28.853092,0.782503,26224.680196,26224.680196,16.3451,.538331,106.142815,818.638942,31.310287,,,3654,162,,,,,"4,5",2019-02-26 16:21:04,2019-05-17 16:00:02,
261136679,144.01,1,5,5,5,4,1,1,PC,CP,5.0970001,0.063,,2,spoc,05:37:11.76,-80:27:53.1,310.712,0.022,1049.66,0.021,2458325.505054,.001062,6.267726,0.000099,2.934834,0.265566,0.314561,0.019027,289.67936,289.67936,1.72231,.876033,253.454047,1017.640909,13.214754,18.233269,.168421,5992.1001,9.1633797,4.4310699,.0147435,1.38196,.119255,"1,4",2018-09-05 18:34:18,2019-05-17 10:00:02,"PI Men c"
445822015,689.01,5,5,5,5,5,5,5,,FP,10.622,0.018,,1,qlp,09:48:01.34,-48:19:14.72,-14.55,1.466,25.813,0.649,2458545.05695,.00336,1.66402,0.00044,3.397,0.124,8.681911,0.522073,7964.45,7964.45,7.65443,1.88798,8754.73,2694,18,104.25468,5.04211,5814,190,4.70965,.28168201,.74835497,.095547497,"",2019-05-02 14:07:53,2019-05-15 04:00:56,
32830028,549.01,5,5,5,5,5,5,5,PC,FP,14.31,0.059,,2,spoc,05:47:00.52,-24:50:33.46,-1.8,2,-95.66,2,2458468.344415,.000477,0.516278,0.000021,0.565611,0.106334,22.255273,1.121868,20289.210823,20289.210823,2.442348,.6369,50.416636,679.615407,18.210543,,,3009,97,5.1097598,.52577299,.169,.037,"6",2019-02-26 17:36:46,2019-05-14 00:43:43,"marginal signal"
139285736,377.01,5,5,5,5,5,5,5,PC,FP,11.896,0.018,,1,qlp,23:12:09.55,-45:01:01.54,-7.69,2.438,7.368,2.438,2458326.05107,.0011,1.55028,0.00005,1.571,0.085,25.852515,2.45295,23529.8,23529.8,14.723,4.58264,1769.75,1806,49,,,4509,168,,,,,"2",2018-10-03 02:14:37,2019-05-13 05:25:25,"possible centroid offset;"
80275202,610.01,5,5,5,5,5,5,5,PC,FP,10.427,0.019,,1,qlp,08:06:06.29,-44:22:30.31,-3.823,1.462,6.585,1.282,2458495.34181,.00348,3.66465,0.00066,2.76,0.817,2.590517,0.01055,2383.11,2383.11,8.25353,.578808,2466.37,1963,21,374.67526,69.489098,9529,243,4.5294099,.58906198,1.40249,.394465,"8",2019-04-01 16:51:58,2019-05-12 05:08:33,"need to check 80275180"
78672342,648.01,5,5,5,5,5,5,5,PC,FP,10.118,0.018,,1,qlp,06:52:00.66,-18:57:15.95,-10.799,0.547,3.174,0.704,2458471.30172,.00691,2.97638,0.00175,3.212,0.957,0.864418,0.003636,795.842,795.842,11.0372,1.52854,2695.88,2007,14,619.99677,,7231,208,3.5669401,.63214201,3.47578,1.02219,"6",2019-03-21 15:42:32,2019-05-09 02:28:58,"possible odd-even; GAIA DR2 Teff = 4060 K and Rad = 10.8 Rsun"
349373192,650.01,5,5,5,5,5,5,5,PC,FP,9.757,0.019,,1,qlp,07:21:02.65,-60:09:19.72,-1.939,0.971,13.003,0.729,2458326.31528,.00441,0.76983,0.00003,2.774,0.185,0.17394,0.000207,160.192,160.192,,,54414,4254,32,403.69211,72.639503,7667.3901,53.551899,3.9172001,.110425,2.2030599,.550834,"4,5,6",2019-03-21 15:42:33,2019-05-09 02:18:58,"likely NEB on TIC 349411363 130"
219187649,676.01,3,5,5,3,4,4,4,PC,,13.336,0.02,,1,spoc,11:24:49.43,-18:37:02.21,-14.809,2.138,10.232,2.138,2458544.343207,.001876,2.150451,0.000289,1.573366,0.122278,9.048811,0.62776,8299.629504,8299.629504,10.472779,10.489842,759.992849,1339.128108,14.74846,545.85797,,5430,185,4.4138098,2.00406,1.00073,1.00073,"9",2019-05-06 19:17:05,2019-05-09 02:04:14,
101497191,690.01,5,5,5,5,5,5,5,,FP,10.244,0.019,,1,qlp,09:56:54.19,-33:47:57.81,5.1,2.6,-13.2,2.5,2458547.35119,.0022,3.64376,0.00067,3.38,0.344,3.951564,0.020944,3632.91,3632.91,,,2107.88,1887,29,144.74699,,5538,186,4.3916998,2.00405,1.04168,1.04168,"",2019-05-02 14:07:53,2019-05-09 01:46:57,"need SG1 to check 101497184; assuming R ~ 1.0 R_solar (TIC) transiting object is about 5 Rearth"
48103627,657.01,5,5,5,5,5,5,5,PC,CP,12.375,0.018,,1,spoc,09:49:37.61,-33:13:06.61,-7.507,2.507,-1.33,2.507,2458547.312553,.001395,4.569904,0.000539,3.913666,0.126971,11.204012,0.309729,10266.215136,10266.215136,13.24057,13.247647,649.304855,1287.454567,31.02104,572.59698,,6122,188,4.283,,1.28576,1.28576,"9",2019-05-06 19:17:03,2019-05-09 01:38:57,"large planet"
308050066,679.01,5,5,5,5,5,5,5,PC,FP,9.9759998,0.019,,1,spoc,10:21:44.64,-17:13:27.71,-4.593,1.489,5.987,0.521,2458552.072613,.000737,11.175586,0.001056,5.697074,0.066493,7.958286,0.126829,7303.054018,7303.054018,18.199324,4.542675,674.343374,1299.690736,65.07193,334.41684,55.476601,6655,83,3.9000001,.16,2.04177,.50904799,"9",2019-05-06 19:17:05,2019-05-09 01:21:16,
151959065,673.01,5,5,5,5,5,5,5,PC,FP,11.933,0.019,,1,spoc,11:15:59.62,-36:27:33.86,-17.857,1.073,0.151,1.073,2458551.637263,.001167,10.541282,0.001645,6.241204,0.110813,20.455355,0.340958,18663.713048,18663.713048,17.800047,17.802114,211.045209,972.106001,43.950787,515.11102,,6114,194,4.28439,2.0049901,1.2818,1.2818,"9",2019-05-06 19:17:04,2019-05-09 01:19:13,"GAIA DR2 R = 1.7 Rsolar; transiting object might be slightly bigger"
151681127,671.01,5,5,5,5,5,5,5,PC,FP,9.1280003,0.021,,1,spoc,11:07:33.34,-40:12:24.91,-22.349,0.731,9.519,0.532,2458552.917674,.000333,10.197751,0.000495,4.911431,0.025398,16.856521,0.131457,15405.531208,15405.531208,24.004261,4.826364,883.033801,1390.317795,135.34671,270.85828,,7949,219,4.21106,.45014599,1.79553,.36092299,"9",2019-05-06 19:17:04,2019-05-09 01:14:50,"Likely large planet based on temperature; need SG1 to check 151681126 (T mag = 15.914)"
102195674,668.01,5,5,5,5,5,5,5,PC,FP,11.303,0.018,,3,spoc,10:16:46.02,-42:33:32.65,-20.336,1.12,-4.701,0.39,2458547.461261,.000619,4.378773,0.00024,3.818396,0.041287,33.54721,0.492825,30425.653664,30425.653664,20.62459,3.883677,569.824771,1246.106268,68.38349,314.24146,40.497501,6159,194,4.3769102,.40305701,1.16198,.218512,"9",2019-05-06 19:17:04,2019-05-09 01:13:22,
73723286,665.01,5,5,5,5,5,5,5,PC,FP,9.0880003,0.018,,1,spoc,10:22:32.91,-40:30:58.83,40,0.959,-42.335,0.71,2458547.303252,.000369,14.065993,0.000506,3.442418,0.023263,18.340078,0.188188,16749.968493,16749.968493,20.710905,2.806728,178.711828,932.519826,109.28948,124.8091,7.63691,6157,194,4.2040701,.30857301,1.41729,.191856,"9",2019-05-06 19:17:04,2019-05-09 01:08:10,"period in qlp = 14.05864 was slightly off"
22221375,652.01,1,4,1,1,4,4,4,PC,,7.3579998,0.017,,1,spoc,09:56:29.65,-24:05:57.09,-177.094,0.068,47.109,0.058,2458543.254774,.002001,3.984627,0.000512,2.398698,0.347213,0.423231,0.025153,389.73384,389.73384,2.046621,1.354847,449.227034,1174.184168,16.159866,45.372051,.79237002,5940.4102,17.180401,4.4981499,.034729701,1.11593,.097769603,"9",2019-05-06 19:17:03,2019-05-07 12:39:24,"small PC in known system (HD 86226 b has P = 1695 days)"
74534430,687.01,1,4,1,1,4,4,4,PC,,9.8310003,0.033,,1,qlp,09:10:41.1,-45:05:50.73,241.63,2,-316.14,2,2458525.56244,.00557,18.15538,0.00277,4.296,1.394,1.121015,0.008132,1031.96,1031.96,2.16722,.195581,30.814,656,11,51.305801,,4313,173,4.5731101,.230786,.70309699,.069837399,"8,9",2019-04-30 16:55:01,2019-05-07 12:39:24,"period could be double (36.3 days); check bright star on the south west of this star"
